,aps_id
36032,89672949
36033,89686172
36034,90058629
36035,90106548
36036,90138365
36037,90075212
36038,124891040
36039,90125866
36040,90111306
36041,124765297
36042,124755375
36043,90077924
36044,90159735
36045,90375769
36046,90580747
36047,90138780
36048,124876378
36049,90380515
36050,90133626
36051,90179513
36052,90023940
36053,89673295
36054,89674487
36055,89666817
36056,89668018
36057,89646268
36058,89651970
36059,89644024
36060,89671393
36061,90151348
36062,124750869
36063,90089456
36064,90185674
36065,90377523
36066,124748499
36067,124752139
36068,90132739
36069,90051902
36070,90163165
36071,90088205
36072,124764050
36073,90370834
36074,124902383
36075,90165297
36076,124908763
36077,90088425
36078,90072134
36079,90134759
36080,90159297
36081,90134307
36082,90162724
36083,90122018
36084,90140835
36085,90349828
36086,90197913
36087,90119885
36088,124875659
36089,90105189
36090,90132523
36091,90161215
36092,90116300
36093,90133640
36094,90073013
36095,90092599
36096,90119616
36097,90194073
36098,90353675
36099,90145224
36100,90419937
36101,90433898
36102,90128174
36103,90116532
36104,90079455
36105,124887069
36106,90134678
36107,90160081
36108,90148103
36109,90110606
36110,90093624
36111,90148572
36112,90114106
36113,90155525
36114,90067548
36115,90044842
36116,90051359
36117,90119343
36118,90181864
36119,90093229
36120,90134196
36121,90179609
36122,90100977
36123,90131683
36124,90397623
36125,90152640
36126,90183425
36127,90146317
36128,90369549
36129,90138699
36130,90135037
36131,90311199
36132,90158167
36133,124753307
36134,90116405
36135,90200344
36136,90174815
36137,90193527
36138,90081289
36139,124738785
36140,90134918
36141,90172277
36142,90121093
36143,90085763
36144,90135412
36145,90132964
36146,90138725
36147,90157985
36148,124736798
36149,90078222
36150,90145513
36151,89671380
36152,89655095
36153,89666460
36154,89651584
36155,89684269
36156,89659224
36157,89670445
36158,89632407
36159,89686109
36160,89638242
36161,89684132
36162,89668126
36163,89647421
36164,89669133
36165,89662661
36166,124733673
36167,89640228
36168,89673147
36169,89651988
36170,124875684
36171,124891494
36172,89659847
36173,89649345
36174,89682855
36175,124755880
36176,124732915
36177,124750043
36178,90597705
36179,90150149
36180,90063449
36181,124765010
36182,124746388
36183,124904603
36184,90487968
36185,124890764
36186,124748944
36187,90140701
36188,90321317
36189,124756963
36190,124893024
36191,124883463
36192,124753407
36193,124872703
36194,124761694
36195,124751170
36196,90068755
36197,90373744
36198,124744843
36199,90036574
36200,124736000
36201,90085766
36202,90340819
36203,124752028
36204,90561429
36205,124750824
36206,124897174
36207,90127465
36208,124873463
36209,124750385
36210,90103311
36211,90178354
36212,90468548
36213,90053551
36214,124911273
36215,90191901
36216,90145038
36217,90114237
36218,124891028
36219,90151648
36220,90136419
36221,90362135
36222,90116230
36223,90138762
36224,90164836
36225,124900198
36226,90172607
36227,124889468
36228,124760470
36229,124751435
36230,124751527
36231,90252299
36232,124906298
36233,90182041
36234,90486759
36235,124759195
36236,90408188
36237,90140855
36238,90164192
36239,90458793
36240,124749460
36241,90128974
36242,90092896
36243,90337908
36244,124909308
36245,124747947
36246,124754485
36247,90018478
36248,124912688
36249,90188389
36250,124892861
36251,124899421
36252,90129196
36253,90122722
36254,90056149
36255,90062842
36256,90067292
36257,90154296
36258,90122077
36259,90041939
36260,90145878
36261,90149037
36262,90145737
36263,90137438
36264,90410346
36265,90123408
36266,90173554
36267,90541218
36268,90173265
36269,90167928
36270,90136160
36271,90194904
36272,90180395
36273,90137957
36274,90061032
36275,90378408
36276,124897708
36277,89979813
36278,90064407
36279,90102385
36280,90145112
36281,90149785
36282,124765759
36283,90159658
36284,124908453
36285,90194854
36286,90153928
36287,90113105
36288,90085058
36289,90050463
36290,90020407
36291,124879538
36292,90140040
36293,90111429
36294,89641545
36295,89665413
36296,89678394
36297,89640493
36298,89662180
36299,89690219
36300,89684614
36301,124889174
36302,90116166
36303,90076201
36304,90144335
36305,90113268
36306,90322651
36307,90155296
36308,90141687
36309,90156119
36310,90130912
36311,90078652
36312,90155423
36313,90072736
36314,90150705
36315,90361385
36316,90148124
36317,89677029
36318,89641472
36319,89673874
36320,89678853
36321,90389795
36322,90344224
36323,90063242
36324,90055897
36325,90166744
36326,90178066
36327,124914824
36328,124755914
36329,124914054
36330,124758974
36331,124891134
36332,124738274
36333,124736280
36334,124743174
36335,124756364
36336,124890334
36337,124904604
36338,124732470
36339,124739198
36340,124742154
36341,124733574
36342,124738988
36343,124731890
36344,124738954
36345,124881494
36346,124748114
36347,124741569
36348,89689532
36349,124755014
36350,124885134
36351,124875834
36352,124733448
36353,124736728
36354,124886094
36355,124881904
36356,89632347
36357,89673450
36358,89658504
36359,89685274
36360,89677875
36361,89641801
36362,89664458
36363,124735249
36364,89668441
36365,89673119
36366,124730298
36367,124890244
36368,124754204
36369,124753640
36370,89677874
36371,89665377
36372,89647544
36373,124735944
36374,124750884
36375,124738408
36376,124746890
36377,124903164
36378,124746994
36379,124740514
36380,124884928
36381,124750140
36382,124749334
36383,124731333
36384,124737474
36385,89684351
36386,89653017
36387,89639898
36388,89689579
36389,124885204
36390,124742649
36391,89666884
36392,89672598
36393,89675834
36394,124913472
36395,90490542
36396,124731806
36397,124877357
36398,90550674
36399,90594667
36400,90621493
36401,90615971
36402,90572748
36403,90540507
36404,124904232
36405,90498220
36406,90549515
36407,124907026
36408,124742989
36409,124763904
36410,124748064
36411,124738918
36412,124904814
36413,124907734
36414,124745604
36415,124735189
36416,90426071
36417,90633161
36418,124907122
36419,124897555
36420,90565309
36421,124754096
36422,90526493
36423,90573771
36424,124753782
36425,124885747
36426,124735561
36427,90476286
36428,89674889
36429,124897824
36430,124735919
36431,124905994
36432,124906934
36433,89686370
36434,89654125
36435,89643747
36436,89660554
36437,89633625
36438,89666424
36439,89672285
36440,89650027
36441,89669457
36442,90653731
36443,124878337
36444,90517764
36445,90444135
36446,124890629
36447,90600885
36448,90614401
36449,90384242
36450,124884767
36451,124910472
36452,124888497
36453,90593582
36454,124890652
36455,90620079
36456,90557640
36457,90582181
36458,124735411
36459,124882347
36460,90610490
36461,90576333
36462,124911216
36463,90565281
36464,90592782
36465,90581363
36466,90593536
36467,90422650
36468,90589350
36469,124888277
36470,90655366
36471,90634829
36472,90435171
36473,90282751
36474,124900595
36475,90574422
36476,90562803
36477,90624228
36478,90498166
36479,90380231
36480,90460412
36481,90635983
36482,124759051
36483,90363830
36484,124906656
36485,90564457
36486,124757196
36487,90563249
36488,90594918
36489,90601006
36490,90585871
36491,90599513
36492,90480820
36493,90487311
36494,90531703
36495,90553687
36496,124884887
36497,90556234
36498,90434075
36499,90554084
36500,90561390
36501,90535147
36502,90441840
36503,90569741
36504,90570842
36505,90420680
36506,124906094
36507,124898584
36508,90585810
36509,90583754
36510,124736737
36511,124737598
36512,124736499
36513,124737947
36514,90578471
36515,90631800
36516,90320306
36517,90502331
36518,124742626
36519,90394130
36520,124753820
36521,124901564
36522,124735139
36523,90592580
36524,124911692
36525,90557538
36526,90481792
36527,90591686
36528,90403322
36529,124909295
36530,124913597
36531,90564996
36532,90651459
36533,90500816
36534,90503165
36535,124913205
36536,90441171
36537,124904176
36538,90545504
36539,90513994
36540,90582368
36541,90599636
36542,90516122
36543,90568041
36544,90567893
36545,90558514
36546,124909517
36547,90516446
36548,124874107
36549,124755426
36550,90644659
36551,90612205
36552,90583609
36553,90637019
36554,90655917
36555,90609123
36556,124736962
36557,90600780
36558,124899430
36559,124897387
36560,124897790
36561,90630230
36562,124743534
36563,124738308
36564,90325443
36565,124743517
36566,124755248
36567,124900163
36568,90146664
36569,90132379
36570,90154370
36571,124754669
36572,90647383
36573,90142203
36574,90104062
36575,90124413
36576,90076068
36577,90179132
36578,124887320
36579,90594039
36580,90161384
36581,90111820
36582,124896788
36583,90159293
36584,90141180
36585,90161233
36586,90131103
36587,90131060
36588,90100702
36589,90122686
36590,90124239
36591,90492171
36592,90099659
36593,90161984
36594,90546228
36595,90138202
36596,124915033
36597,89987328
36598,90436167
36599,124759149
36600,90544203
36601,90122013
36602,90136689
36603,124764414
36604,124741169
36605,90149976
36606,90126782
36607,124755794
36608,124898213
36609,124896084
36610,90591785
36611,90479017
36612,90523823
36613,124897354
36614,90381973
36615,90571003
36616,90142888
36617,90200535
36618,124744469
36619,90512419
36620,90553689
36621,124732677
36622,90153709
36623,90066419
36624,124759780
36625,90147493
36626,90126451
36627,90188483
36628,124876433
36629,90127183
36630,124761259
36631,90459072
36632,90525294
36633,90379286
36634,124904804
36635,124904918
36636,124897473
36637,124732489
36638,124735953
36639,124743848
36640,124747769
36641,124914684
36642,90150668
36643,90654837
36644,90173953
36645,90508744
36646,89974803
36647,90099761
36648,90450851
36649,90112749
36650,90140722
36651,90491054
36652,90165008
36653,90152958
36654,90626484
36655,90062645
36656,90122891
36657,90141419
36658,90088538
36659,124751155
36660,124880505
36661,124910865
36662,124895532
36663,124881395
36664,124875976
36665,124761906
36666,124893925
36667,124899416
36668,124899829
36669,124898879
36670,124906707
36671,124751916
36672,124897260
36673,124914949
36674,90630265
36675,124737873
36676,124739070
36677,124904061
36678,124892266
36679,124909731
36680,124880139
36681,90470753
36682,90340947
36683,90346513
36684,90134256
36685,90408517
36686,124898093
36687,124906501
36688,124896941
36689,89968346
36690,90499437
36691,90146308
36692,90071021
36693,90161639
36694,124876381
36695,90149455
36696,90062856
36697,90417270
36698,90570799
36699,124878869
36700,124898484
36701,89685205
36702,89683998
36703,89658527
36704,89681372
36705,89659149
36706,89647251
36707,89653377
36708,89683618
36709,89632477
36710,89675135
36711,89671290
36712,124906816
36713,124904599
36714,124744821
36715,124904086
36716,124905960
36717,90483686
36718,90516167
36719,90572044
36720,124738622
36721,124877422
36722,124745102
36723,124739626
36724,124736136
36725,124730871
36726,89669893
36727,89642530
36728,89679981
36729,89638938
36730,89648038
36731,90630738
36732,124903329
36733,89684462
36734,89663254
36735,89672599
36736,89677105
36737,89687778
36738,89684454
36739,89651605
36740,89665324
36741,89649643
36742,89636731
36743,89639421
36744,89642144
36745,89641502
36746,89681412
36747,89633730
36748,89639411
36749,89669574
36750,89652682
36751,89691890
36752,89671982
36753,89678469
36754,89683013
36755,89666220
36756,89687567
36757,89632902
36758,89664589
36759,89674927
36760,89671340
36761,89681827
36762,89684110
36763,89667656
36764,89671356
36765,89642505
36766,89670870
36767,89667972
36768,89689889
36769,89664153
36770,89638293
36771,89673285
36772,89677950
36773,89649077
36774,89636461
36775,89689150
36776,89638211
36777,89643810
36778,89675525
36779,89668359
36780,89685184
36781,89671304
36782,89678695
36783,89664620
36784,89649827
36785,89648965
36786,89682591
36787,89673412
36788,89681292
36789,89665806
36790,89689087
36791,89673416
36792,89666330
36793,89672982
36794,89659937
36795,89685741
36796,89659025
36797,89640207
36798,89663178
36799,89664349
36800,89673316
36801,89686710
36802,124894727
36803,90431867
36804,124736116
36805,124734966
36806,124751461
36807,89657986
36808,89681720
36809,89641474
36810,89638810
36811,89662007
36812,89658087
36813,89660972
36814,89642104
36815,89647730
36816,89642226
36817,89644864
36818,89636974
36819,124755824
36820,124914294
36821,124760234
36822,124882444
36823,124741350
36824,124739500
36825,124759664
36826,124738403
36827,124739223
36828,124738278
36829,124737318
36830,124761714
36831,124739947
36832,124756160
36833,124736978
36834,124736079
36835,124734353
36836,89648743
36837,89661780
36838,89673210
36839,89637691
36840,89668680
36841,89674914
36842,89674876
36843,89637389
36844,89639959
36845,89665476
36846,89645384
36847,89671268
36848,89666122
36849,89671618
36850,124892175
36851,124906527
36852,90606073
36853,124749216
36854,124910456
36855,124905067
36856,124883655
36857,124898182
36858,90586881
36859,124907479
36860,124754611
36861,90375061
36862,90574170
36863,90558940
36864,124873312
36865,124880812
36866,90602831
36867,124894045
36868,90607874
36869,124915407
36870,90571169
36871,124895909
36872,90564626
36873,124880515
36874,124893665
36875,124911709
36876,124874816
36877,124753956
36878,124894265
36879,124742632
36880,124912066
36881,124906279
36882,90501012
36883,124888485
36884,124904587
36885,124900250
36886,124890825
36887,124748941
36888,124897592
36889,90568501
36890,124756182
36891,124888206
36892,124899529
36893,124883065
36894,124909049
36895,90584422
36896,90423621
36897,124893060
36898,124899180
36899,124739106
36900,124882665
36901,124912162
36902,124909147
36903,124738096
36904,124915005
36905,89661818
36906,89637811
36907,89661241
36908,89665977
36909,89676595
36910,89635221
36911,89674881
36912,89669519
36913,89672297
36914,89660648
36915,89670100
36916,124742699
36917,124899364
36918,124736357
36919,124896784
36920,124735660
36921,124734007
36922,124740043
36923,124895064
36924,124892884
36925,124731453
36926,124738478
36927,124908722
36928,124892975
36929,124738616
36930,90568742
36931,124899849
36932,124752481
36933,124913862
36934,124884497
36935,124914496
36936,124754011
36937,124914349
36938,124747446
36939,124903430
36940,124879107
36941,90573089
36942,124895985
36943,124896350
36944,90374342
36945,124915327
36946,124909307
36947,124756346
36948,89670945
36949,89645081
36950,89680832
36951,89670902
36952,89680205
36953,89671250
36954,89670113
36955,89660445
36956,90603730
36957,90579718
36958,90661062
36959,90336310
36960,90525520
36961,124906146
36962,89693638
36963,89653567
36964,89675334
36965,89641108
36966,89660361
36967,89683055
36968,89678509
36969,89638562
36970,89672378
36971,89642084
36972,89689858
36973,89651021
36974,89678113
36975,89635695
36976,89693792
36977,89667820
36978,89676164
36979,89691316
36980,89696622
36981,90585598
36982,124910470
36983,89652912
36984,89671852
36985,89673651
36986,89638581
36987,89653620
36988,90353211
36989,124731342
36990,90554970
36991,90570299
36992,90463086
36993,90656363
36994,90654882
36995,90475381
36996,90297760
36997,90466920
36998,124903467
36999,90560978
37000,124891959
37001,89673707
37002,89632937
37003,89671604
37004,89684885
37005,89638098
37006,89675140
37007,90530849
37008,90565467
37009,90546389
37010,124871296
37011,90558300
37012,124913337
37013,90613314
37014,90516200
37015,90655805
37016,124900952
37017,90580852
37018,90391526
37019,90540229
37020,90547231
37021,90585182
37022,90510761
37023,90555279
37024,90645741
37025,90464487
37026,90603198
37027,124897931
37028,90458270
37029,124895080
37030,124904452
37031,124910212
37032,90419456
37033,90385460
37034,124905001
37035,90473880
37036,90624345
37037,90351562
37038,124878625
37039,124912667
37040,90595957
37041,124744042
37042,90368369
37043,90410710
37044,90573968
37045,124902292
37046,90592896
37047,90599084
37048,124911027
37049,90575079
37050,90594338
37051,90608458
37052,90539648
37053,90446821
37054,90455744
37055,90608627
37056,124740366
37057,124892139
37058,124900916
37059,90602078
37060,90603067
37061,90530852
37062,124882251
37063,124912302
37064,90552176
37065,90520083
37066,124762906
37067,90588957
37068,90434940
37069,90632647
37070,90487390
37071,124755762
37072,90564507
37073,124903912
37074,90465650
37075,90618398
37076,90549152
37077,124913011
37078,90610150
37079,124903526
37080,124915267
37081,124911001
37082,90324898
37083,124901966
37084,90461111
37085,124892129
37086,90322602
37087,90507319
37088,90552133
37089,124885926
37090,90551209
37091,90503940
37092,90574415
37093,124905446
37094,124904999
37095,90602042
37096,124909697
37097,90486787
37098,90521448
37099,90478985
37100,124754911
37101,90562290
37102,124913012
37103,90419622
37104,90565224
37105,124764441
37106,90487531
37107,90568922
37108,90586409
37109,90582748
37110,90515141
37111,90460060
37112,124762506
37113,90510884
37114,124745362
37115,124888645
37116,90534882
37117,90640503
37118,90302426
37119,124764212
37120,124733751
37121,90546070
37122,90520401
37123,90463970
37124,124892842
37125,90469162
37126,124876732
37127,124895031
37128,124913837
37129,90566455
37130,90395291
37131,90572590
37132,124911086
37133,124750802
37134,124904526
37135,90609295
37136,124743512
37137,124893587
37138,90476080
37139,124884732
37140,90539881
37141,124904982
37142,124905365
37143,124908235
37144,90586347
37145,124871881
37146,90466397
37147,124905472
37148,90547806
37149,90514804
37150,90574126
37151,124901632
37152,124891405
37153,90606683
37154,124886147
37155,124892347
37156,124735751
37157,90534750
37158,90415052
37159,124910705
37160,90390484
37161,90643869
37162,90629238
37163,124907786
37164,90473081
37165,90480466
37166,90338420
37167,124876056
37168,90585205
37169,90574744
37170,90585907
37171,90477370
37172,124733642
37173,90573735
37174,90593497
37175,124734032
37176,90601358
37177,124764822
37178,90609201
37179,124743531
37180,124757001
37181,124903327
37182,124738062
37183,90519182
37184,124905206
37185,124895139
37186,90574522
37187,124870505
37188,124888102
37189,90582332
37190,90553494
37191,124910805
37192,124752446
37193,90483323
37194,90408307
37195,124912760
37196,90583794
37197,90586962
37198,90577900
37199,124871345
37200,90536054
37201,90572508
37202,90569421
37203,90287717
37204,90455505
37205,90556812
37206,90637712
37207,90509803
37208,124732592
37209,90588617
37210,90548788
37211,90548594
37212,124896299
37213,90564240
37214,90612471
37215,124756651
37216,124905115
37217,90591648
37218,90612149
37219,124883442
37220,124896625
37221,90659864
37222,90526196
37223,90469366
37224,90585217
37225,90589749
37226,90626930
37227,90600509
37228,124873056
37229,124733756
37230,124880371
37231,124874011
37232,124887867
37233,124748961
37234,124911842
37235,90550652
37236,90268519
37237,90552347
37238,90377582
37239,124894537
37240,90380742
37241,90624641
37242,90558211
37243,90564825
37244,124892392
37245,124746491
37246,90587212
37247,90374681
37248,124876656
37249,90604802
37250,124903205
37251,90566827
37252,90429461
37253,90455336
37254,90624583
37255,124902111
37256,124904697
37257,90609985
37258,89660103
37259,89679856
37260,89639965
37261,89655887
37262,89643943
37263,89669775
37264,124738026
37265,124893670
37266,90410580
37267,124907840
37268,90599183
37269,90432832
37270,90571221
37271,90589688
37272,124912216
37273,90540365
37274,124897172
37275,124754862
37276,90623232
37277,124905372
37278,90606876
37279,90613510
37280,90525288
37281,124887766
37282,124911132
37283,90539855
37284,90632525
37285,124877881
37286,90551414
37287,124909257
37288,90588177
37289,124898542
37290,124764131
37291,90536433
37292,90609215
37293,124733971
37294,90594169
37295,124746786
37296,124758656
37297,90351500
37298,89681229
37299,89647999
37300,89666380
37301,89639087
37302,89672779
37303,89666897
37304,89658850
37305,89659101
37306,89641967
37307,89646101
37308,89636298
37309,89689251
37310,90561030
37311,124733326
37312,90417821
37313,90559673
37314,90396984
37315,90567126
37316,90514461
37317,90593899
37318,124908537
37319,124912537
37320,90570166
37321,90584409
37322,90538511
37323,124913172
37324,90431101
37325,90563662
37326,90493802
37327,124897720
37328,90430302
37329,90582440
37330,90566838
37331,124755081
37332,90482418
37333,90555654
37334,124884995
37335,90597654
37336,90386366
37337,90639109
37338,90592263
37339,90578261
37340,124747831
37341,90581689
37342,124888687
37343,124750772
37344,124754106
37345,90574440
37346,90633826
37347,90579371
37348,90592383
37349,90593583
37350,124902925
37351,90495767
37352,90401866
37353,90646332
37354,90572166
37355,90576433
37356,124755391
37357,90507691
37358,90502451
37359,90587312
37360,90620284
37361,124883166
37362,124878985
37363,90578455
37364,90584372
37365,90531579
37366,90586944
37367,90602325
37368,90573484
37369,90591755
37370,90604157
37371,124908336
37372,90608486
37373,124750471
37374,90487792
37375,90528223
37376,90501265
37377,124910602
37378,90491713
37379,90480037
37380,124746512
37381,90596290
37382,124907615
37383,90649793
37384,124912687
37385,90452417
37386,90350451
37387,124875537
37388,90542294
37389,124879891
37390,90570538
37391,124751432
37392,90472464
37393,90595086
37394,90530032
37395,124903226
37396,90426116
37397,90393162
37398,90474466
37399,90618139
37400,90545286
37401,90386840
37402,90582328
37403,90642805
37404,90651057
37405,90580452
37406,124911576
37407,90549286
37408,90390742
37409,90368662
37410,90638087
37411,90554766
37412,124903705
37413,90582567
37414,124906962
37415,90577530
37416,90370099
37417,90593281
37418,124887392
37419,124730406
37420,90574360
37421,90323200
37422,90529551
37423,90618205
37424,124908787
37425,90507020
37426,124750431
37427,124735792
37428,90539063
37429,90475385
37430,90570415
37431,124740182
37432,124760116
37433,90527031
37434,90587151
37435,90612071
37436,124913497
37437,90557214
37438,124906849
37439,89676626
37440,89694143
37441,89672637
37442,124733608
37443,89693737
37444,90097374
37445,90351554
37446,89695448
37447,89669005
37448,89657004
37449,89646917
37450,89680968
37451,89663771
37452,90136515
37453,89670224
37454,89649228
37455,89663108
37456,89664465
37457,89679411
37458,89649340
37459,89673691
37460,89640262
37461,89674193
37462,89672576
37463,89674802
37464,89640092
37465,89637283
37466,89648968
37467,89674829
37468,89648179
37469,89670144
37470,89646541
37471,89679069
37472,89679258
37473,89648531
37474,89646647
37475,89685725
37476,89662875
37477,89689830
37478,89674873
37479,89674012
37480,89650127
37481,89696488
37482,89665871
37483,89669647
37484,89644064
37485,89679458
37486,89659489
37487,89675888
37488,89676557
37489,89701403
37490,89695525
37491,89689305
37492,124747293
37493,90137213
37494,124736369
37495,90141183
37496,90107645
37497,90121327
37498,124883793
37499,124907694
37500,124911603
37501,90112447
37502,90130978
37503,90134616
37504,90516788
37505,90146230
37506,90105518
37507,90542148
37508,124760670
37509,90495098
37510,90126954
37511,90134198
37512,90589778
37513,89990101
37514,124911218
37515,124914133
37516,90132565
37517,124894083
37518,90096317
37519,90111221
37520,90247142
37521,90514559
37522,90118526
37523,90125609
37524,90418328
37525,90133828
37526,90140909
37527,90112761
37528,124748680
37529,90394309
37530,90136418
37531,90137818
37532,90138011
37533,90446569
37534,90071878
37535,90173991
37536,90286832
37537,90343584
37538,90148931
37539,90145585
37540,90154411
37541,90540906
37542,124885523
37543,90444375
37544,124734155
37545,90129002
37546,90102759
37547,90141943
37548,90023917
37549,90113766
37550,124741363
37551,90203528
37552,124743033
37553,90198279
37554,90099772
37555,90421758
37556,90433399
37557,90173852
37558,124741918
37559,90115537
37560,124762873
37561,124737458
37562,124759403
37563,124903863
37564,90192391
37565,90073437
37566,124754647
37567,90455819
37568,124895108
37569,90008428
37570,90092849
37571,124744177
37572,90334352
37573,90164003
37574,90149544
37575,124748393
37576,90143999
37577,90145522
37578,90116942
37579,90124101
37580,90392575
37581,90148605
37582,90065852
37583,90133773
37584,90184762
37585,90070806
37586,90154334
37587,90336632
37588,90145693
37589,90136528
37590,124747467
37591,124750608
37592,90503869
37593,90162531
37594,90534095
37595,90125195
37596,90455494
37597,90136615
37598,90161051
37599,90541199
37600,124901563
37601,124897443
37602,90119674
37603,124869819
37604,90337872
37605,90081060
37606,90429208
37607,90071564
37608,89679703
37609,89644327
37610,89655561
37611,89676601
37612,89669764
37613,89661044
37614,89656531
37615,89667045
37616,89697123
37617,89684223
37618,89663263
37619,89639407
37620,89640177
37621,89655961
37622,90529069
37623,124760505
37624,90132163
37625,124753638
37626,90145770
37627,124912943
37628,90323128
37629,90481739
37630,90124921
37631,89671223
37632,89675383
37633,89666395
37634,89666043
37635,89685823
37636,89668484
37637,89686444
37638,89661537
37639,89646367
37640,89679717
37641,89642997
37642,89675231
37643,89680333
37644,90163374
37645,90596338
37646,90174008
37647,90151622
37648,124903974
37649,124913024
37650,90181523
37651,90119563
37652,90313834
37653,90143441
37654,90137336
37655,124734615
37656,90172188
37657,90432135
37658,124763213
37659,90179621
37660,124909883
37661,124750529
37662,90146504
37663,90083787
37664,90380479
37665,90108564
37666,90125969
37667,90168611
37668,90152674
37669,90409558
37670,90320872
37671,90138409
37672,90330516
37673,90176667
37674,124898773
37675,90166011
37676,90359383
37677,90136189
37678,124872278
37679,90133098
37680,124746157
37681,90317294
37682,124907513
37683,89990862
37684,90060814
37685,124878918
37686,124880933
37687,124872978
37688,90134525
37689,90171770
37690,90193867
37691,90172200
37692,90152361
37693,124904943
37694,90116399
37695,90123266
37696,90420378
37697,124751147
37698,90126357
37699,90297003
37700,90119371
37701,124734023
37702,90142539
37703,90404306
37704,124885932
37705,124913995
37706,124736342
37707,90630437
37708,124745651
37709,90538920
37710,90615882
37711,124898695
37712,90465751
37713,124889152
37714,124893622
37715,124891975
37716,124739396
37717,124892802
37718,124908177
37719,124744751
37720,89679685
37721,89665220
37722,89672874
37723,89664628
37724,124902183
37725,90002538
37726,124902703
37727,90186682
37728,124741109
37729,90153990
37730,89638874
37731,89675832
37732,89634447
37733,89645347
37734,90060013
37735,124756053
37736,90143068
37737,90109428
37738,90287418
37739,90077690
37740,90344255
37741,90502218
37742,124748997
37743,90258385
37744,90558329
37745,90136465
37746,90152051
37747,89668525
37748,90047102
37749,124744477
37750,90184214
37751,90143174
37752,90068182
37753,90094913
37754,90146879
37755,90498599
37756,124877624
37757,90136052
37758,124903848
37759,90326608
37760,124752369
37761,90401928
37762,90411640
37763,90090389
37764,90595875
37765,90121451
37766,90370750
37767,90078408
37768,90152039
37769,90137592
37770,90338753
37771,124907423
37772,90512693
37773,90554927
37774,90544651
37775,90416797
37776,90004747
37777,90179312
37778,90092069
37779,124754227
37780,90394686
37781,90565255
37782,90519708
37783,124759707
37784,124901914
37785,90151640
37786,90120931
37787,90371433
37788,90107455
37789,124898173
37790,90136264
37791,90165054
37792,90068850
37793,90542469
37794,89992659
37795,90147781
37796,124750080
37797,124752889
37798,124901553
37799,90159219
37800,90141245
37801,90144430
37802,90329397
37803,124873154
37804,124735439
37805,124895648
37806,124739594
37807,90046229
37808,90539528
37809,90179860
37810,90406714
37811,90330442
37812,90578230
37813,90435149
37814,124752599
37815,90194864
37816,90149392
37817,124898184
37818,124876598
37819,90556376
37820,90195386
37821,124881360
37822,90142473
37823,90513351
37824,90133264
37825,124877129
37826,90148695
37827,90130250
37828,90150780
37829,90553255
37830,90423077
37831,90151535
37832,124749385
37833,124904441
37834,124888091
37835,124897441
37836,90417358
37837,90131353
37838,90121700
37839,90411571
37840,124734009
37841,90559138
37842,90531611
37843,90068365
37844,124749784
37845,90370957
37846,90315974
37847,90173661
37848,90524795
37849,124889521
37850,124903711
37851,90345104
37852,90400553
37853,90113532
37854,90346219
37855,90338743
37856,124761089
37857,124753764
37858,124754255
37859,90608236
37860,124877929
37861,124737403
37862,90516718
37863,90156496
37864,90528096
37865,124735795
37866,90516113
37867,124911834
37868,90528718
37869,90172808
37870,124899066
37871,124764840
37872,90429819
37873,90434679
37874,124750938
37875,90135223
37876,90416910
37877,90081965
37878,90144219
37879,90550737
37880,90379229
37881,124751475
37882,124912781
37883,124895746
37884,124887001
37885,90041738
37886,90472937
37887,90107414
37888,90143143
37889,90484351
37890,90127583
37891,90052471
37892,90570899
37893,90152339
37894,90146808
37895,90157393
37896,124760857
37897,90399331
37898,90062397
37899,90132026
37900,90193146
37901,124886069
37902,90138659
37903,90494994
37904,90148869
37905,90127339
37906,90151574
37907,90138863
37908,90061620
37909,90132659
37910,90103507
37911,124754205
37912,124892695
37913,124896576
37914,90554090
37915,124744546
37916,124914382
37917,124878935
37918,90621160
37919,124911445
37920,124899339
37921,124891875
37922,90472302
37923,124901767
37924,90577110
37925,124742771
37926,124752491
37927,124895330
37928,124912387
37929,124902579
37930,124879836
37931,124914286
37932,89639024
37933,89684410
37934,89659906
37935,89667875
37936,89668638
37937,89686013
37938,89662189
37939,89633377
37940,89673782
37941,89647000
37942,89668850
37943,90576226
37944,124883006
37945,90535732
37946,90395061
37947,90540647
37948,90385922
37949,124895719
37950,124900020
37951,124891596
37952,90572968
37953,89643820
37954,89637971
37955,89691377
37956,89639372
37957,124905535
37958,124886972
37959,124907519
37960,90379322
37961,124899400
37962,124748531
37963,124885256
37964,90545008
37965,124887352
37966,124758046
37967,90648460
37968,124877232
37969,124731326
37970,124905057
37971,89633457
37972,124914089
37973,124897815
37974,90640407
37975,90641292
37976,90632162
37977,124880015
37978,124734691
37979,90436631
37980,124748966
37981,124746076
37982,124874431
37983,90567987
37984,124882587
37985,124741841
37986,124900116
37987,124911956
37988,124883511
37989,124900815
37990,90520960
37991,124906162
37992,124901269
37993,124912622
37994,124903369
37995,124751456
37996,90483222
37997,124746892
37998,124906859
37999,90487006
38000,124892335
38001,90570215
38002,124876782
38003,124881997
38004,89685809
38005,89659364
38006,89645060
38007,89649378
38008,89647927
38009,89639301
38010,89673319
38011,89672595
38012,89657505
38013,89638644
38014,89680216
38015,89672293
38016,89663059
38017,89648517
38018,90162337
38019,90138675
38020,90125734
38021,90152655
38022,124874824
38023,90161616
38024,90129907
38025,90352949
38026,90139122
38027,90126143
38028,90179060
38029,90425123
38030,90523629
