,single,not_single,nyt_id,
18362,0.815958837,0.184041163,4fc07ea745c1498b0d31fa20,
15028,0.815905865,0.184094135,4fc0980845c1498b0d3942c7,
15452,0.815853343,0.184146657,4fc0624745c1498b0d295c05,
7187,0.815803433,0.184196567,4fc0740845c1498b0d2ec9ed,
13590,0.815709858,0.184290142,4fc05a6c45c1498b0d2713d9,
7637,0.815688664,0.184311336,4fc06e3545c1498b0d2cdf4b,
12011,0.815662081,0.184337919,4fc087e945c1498b0d347ad8,
16707,0.815587003,0.184412997,4fc07acb45c1498b0d30c65d,
2440,0.815480241,0.184519759,4fc0605c45c1498b0d28c628,
11261,0.815374978,0.184625022,4fc0506145c1498b0d244bb7,
13982,0.815364442,0.184635558,4fc099cc45c1498b0d39c652,
3440,0.815331508,0.184668492,4fc058ff45c1498b0d26ad50,
19128,0.815240576,0.184759424,4fc0803b45c1498b0d326d01,
16206,0.815191458,0.184808542,4fc0780645c1498b0d2ff50a,
9918,0.815174096,0.184825904,4fc07b7245c1498b0d3102dc,
11253,0.81513854,0.18486146,4fc0648145c1498b0d29fd72,
17399,0.815138142,0.184861858,4fc07a3545c1498b0d309c67,
14861,0.815052087,0.184947913,4fc0800045c1498b0d325d1b,
18494,0.814835806,0.185164194,4fc08a5545c1498b0d35339f,
6840,0.81483535,0.18516465,4fc0837245c1498b0d333f91,
5167,0.81481667,0.18518333,4fc0624645c1498b0d295a58,
11804,0.81472092,0.18527908,4fc0471445c1498b0d21b951,
10277,0.814714558,0.185285442,4fc0679645c1498b0d2add04,
12367,0.814704204,0.185295796,4fc04b3245c1498b0d22e068,
10646,0.814676384,0.185323616,4fc0b0e945c1498b0d407256,
19046,0.81455172,0.18544828,4fc0644545c1498b0d29e81e,
17499,0.814546814,0.185453186,4fc09a7e45c1498b0d39f4a3,
2137,0.814534296,0.185465704,4fc04b7345c1498b0d22fa8f,
18923,0.814495106,0.185504894,4fc0739f45c1498b0d2ea767,
17657,0.814474518,0.185525482,4fc08f0245c1498b0d369397,
17138,0.814464153,0.185535847,4fc093fc45c1498b0d380848,
10698,0.814460689,0.185539311,4fc0509c45c1498b0d246068,
1477,0.8144103,0.1855897,4fc07dd845c1498b0d31b93a,
18540,0.814335828,0.185664172,4fc03a7c45c1498b0d1e2d11,
10588,0.814214865,0.185785135,4fc07fc045c1498b0d3242ec,
947,0.813985481,0.186014519,4fc05bc145c1498b0d277529,
2828,0.813848809,0.186151191,4fc048e145c1498b0d2244a5,
8421,0.813817906,0.186182094,4fc086fa45c1498b0d343dab,
4167,0.813529475,0.186470525,4fc06b2645c1498b0d2be734,
2159,0.813027187,0.186972813,4fc06aef45c1498b0d2bd381,
592,0.813009918,0.186990082,4fc07ce645c1498b0d316ad6,
10519,0.812947125,0.187052875,4fc09abf45c1498b0d3a0c0d,
15073,0.812847586,0.187152414,4fc07f8445c1498b0d3236dd,
11661,0.812845427,0.187154573,4fc093f345c1498b0d37fa46,
6056,0.812829645,0.187170355,4fc0644645c1498b0d29e8ea,
9743,0.812725843,0.187274157,4fc09d4c45c1498b0d3ab3c9,
10601,0.812638166,0.187361834,4fc059ae45c1498b0d26e054,
13976,0.812623938,0.187376062,4fc0964945c1498b0d38b4fe,
18289,0.812573747,0.187426253,4fc0991f45c1498b0d399688,
1648,0.812449871,0.187550129,4fc0882745c1498b0d348be6,
13053,0.812429188,0.187570812,4fc0b59c45c1498b0d41d9a5,
5825,0.812312976,0.187687024,4fc05b1645c1498b0d27440f,
13312,0.812196391,0.187803609,4fc066e645c1498b0d2ab7e5,
3740,0.812004464,0.187995536,4fc0496a45c1498b0d2267d7,
8989,0.811988399,0.188011601,4fc056ab45c1498b0d2605b9,
11974,0.811929618,0.188070382,4fc0540f45c1498b0d25517b,
9990,0.811837763,0.188162237,4fc06b5e45c1498b0d2bf8ea,
15182,0.81182284,0.18817716,4fc0524445c1498b0d24d1e0,
1749,0.811674054,0.188325946,4fc0550b45c1498b0d259d7f,
14651,0.811629977,0.188370023,4fc04a4f45c1498b0d22a732,
18978,0.811591608,0.188408392,4fc09abc45c1498b0d3a07a7,
15175,0.811588059,0.188411941,4fc04bb445c1498b0d230a65,
4516,0.811541525,0.188458475,4fc0560145c1498b0d25de5f,
16992,0.811441078,0.188558922,4fc05f9645c1498b0d288cdc,
11199,0.811389774,0.188610226,4fc07da245c1498b0d31a75f,
19226,0.811346051,0.188653949,4fc060c645c1498b0d28df72,
9753,0.811319435,0.188680565,4fc0659345c1498b0d2a4d9f,
19392,0.811314782,0.188685218,4fc05b5045c1498b0d2752b4,
14027,0.811236827,0.188763173,4fc0964a45c1498b0d38b5eb,
15246,0.811176141,0.188823859,4fc082b445c1498b0d3317ad,
6715,0.811157949,0.188842051,4fc071cc45c1498b0d2e05c9,
524,0.811129241,0.188870759,4fc08f0645c1498b0d369895,
2293,0.811002258,0.188997742,4fc0b0b645c1498b0d406c2d,
16542,0.810934656,0.189065344,4fc04e7245c1498b0d23c5f4,
12249,0.810920127,0.189079873,4fc053d245c1498b0d253fad,
421,0.810840927,0.189159073,4fc090ec45c1498b0d3719b8,
15441,0.810655478,0.189344522,4fc0687a45c1498b0d2b2733,
699,0.810634103,0.189365897,4fc0a67245c1498b0d3d5a2f,
8107,0.810633912,0.189366088,4fc084c845c1498b0d339db1,
6066,0.810507697,0.189492303,4fc0b75345c1498b0d426520,
4461,0.810502435,0.189497565,4fc0b0ea45c1498b0d40742e,
8388,0.810349273,0.189650727,4fc04e0645c1498b0d23b0ef,
14576,0.810324517,0.189675483,4fc0545645c1498b0d256ac1,
17116,0.810241733,0.189758267,4fc0b8e545c1498b0d42c822,
6147,0.810235167,0.189764833,4fc0581345c1498b0d266a20,
5129,0.810228909,0.189771091,4fc0660045c1498b0d2a66c6,
17297,0.810053122,0.189946878,4fc05bc745c1498b0d277f69,
10715,0.809999678,0.190000322,4fc07b3e45c1498b0d30ebae,
12091,0.80983356,0.19016644,4fc0605c45c1498b0d28c5cf,
16124,0.809776294,0.190223706,4fc0545545c1498b0d256a5b,
4850,0.809695237,0.190304763,4fc0549345c1498b0d257957,
5531,0.809503971,0.190496029,4fc0b5a645c1498b0d41e805,
13539,0.809489536,0.190510464,4fc0524545c1498b0d24d3e7,
1069,0.809372271,0.190627729,4fc0b5a545c1498b0d41e724,
1794,0.809114055,0.190885945,4fc06aed45c1498b0d2bd0c3,
16049,0.809075717,0.190924283,4fc04dff45c1498b0d23a397,
12647,0.808953992,0.191046008,4fc093f745c1498b0d38010d,
15684,0.808927707,0.191072293,4fc090ee45c1498b0d371d49,
1666,0.808691772,0.191308228,4fc05bf945c1498b0d278301,
11143,0.808666182,0.191333818,4fc0987645c1498b0d395ff0,
16879,0.808558333,0.191441667,4fc0659445c1498b0d2a4f6d,
16207,0.808504848,0.191495152,4fc05e0545c1498b0d281b9d,
3111,0.808318232,0.191681768,4fc0558845c1498b0d25bfc2,
17279,0.808295668,0.191704332,4fc07f4b45c1498b0d322b31,
2627,0.808209121,0.191790879,4fc0605b45c1498b0d28c466,
12770,0.808199723,0.191800277,4fc05d1d45c1498b0d27db50,
6718,0.808089655,0.191910345,4fc0536a45c1498b0d252bae,
14374,0.808047068,0.191952932,4fc0638f45c1498b0d29b3b5,
16197,0.808006683,0.191993317,4fc0980645c1498b0d393e8c,
16423,0.807891094,0.192108906,4fc0660645c1498b0d2a713c,
7591,0.807827406,0.192172594,4fc0720445c1498b0d2e21bf,
4699,0.807715709,0.192284291,4fc05a6545c1498b0d270dd9,
4826,0.807676828,0.192323172,4fc0763545c1498b0d2f757b,
2349,0.807621075,0.192378925,4fc0545845c1498b0d256e8f,
9677,0.807603621,0.192396379,4fc06af045c1498b0d2bd3e5,
6087,0.807562083,0.192437917,4fc080f445c1498b0d32a26a,
8745,0.807436704,0.192563296,4fc053d545c1498b0d254464,
454,0.80732254,0.19267746,4fc0660245c1498b0d2a6a6c,
15079,0.807301872,0.192698128,4fc059ee45c1498b0d26f288,
4469,0.807231363,0.192768637,4fc0660045c1498b0d2a66dc,
11770,0.807192582,0.192807418,4fc0816645c1498b0d32bc7c,
2916,0.807152623,0.192847377,4fc07f4745c1498b0d3224a0,
867,0.807064846,0.192935154,4fc04bb645c1498b0d230c44,
19123,0.806999095,0.193000905,4fc092df45c1498b0d37ae74,
15717,0.806909886,0.193090114,4fc0576345c1498b0d263c9f,
9429,0.806890956,0.193109044,4fc0541045c1498b0d25530b,
1932,0.806841121,0.193158879,4fc0581945c1498b0d267455,
7161,0.806827695,0.193172305,4fc064ba45c1498b0d2a08d3,
15509,0.806792653,0.193207347,4fc087e745c1498b0d3478b4,
3719,0.806677311,0.193322689,4fc04e0545c1498b0d23aee9,
3215,0.806660096,0.193339904,4fc0597745c1498b0d26d0fe,
3361,0.806630394,0.193369606,4fc050d745c1498b0d2472b5,
11173,0.806623054,0.193376946,4fc0912445c1498b0d37290a,
8771,0.806517307,0.193482693,4fc064b745c1498b0d2a04a3,
2993,0.806516798,0.193483202,4fc05ad945c1498b0d27346c,
6554,0.806388648,0.193611352,4fc08f7f45c1498b0d36b8e8,
9558,0.80636427,0.19363573,4fc0900245c1498b0d36de48,
6110,0.806336032,0.193663968,4fc093f545c1498b0d37fe05,
4599,0.806304269,0.193695731,4fc08af945c1498b0d355e99,
12905,0.806294067,0.193705933,4fc05add45c1498b0d273a8d,
10838,0.80625694,0.19374306,4fc0549445c1498b0d257a7e,
2534,0.806052357,0.193947643,4fc05d2145c1498b0d27e0f6,
6349,0.806040949,0.193959051,4fc04e0545c1498b0d23ae4d,
1904,0.805948785,0.194051215,4fc0746945c1498b0d2ee81f,
646,0.805911798,0.194088202,4fc0882845c1498b0d348de7,
17243,0.805872295,0.194127705,4fc09cca45c1498b0d3a90d1,
16834,0.805800687,0.194199313,4fc07b6d45c1498b0d30fb5a,
676,0.805778555,0.194221445,4fc0795e45c1498b0d305c86,
15503,0.805714548,0.194285452,4fc0553b45c1498b0d25a1c4,
8822,0.805702458,0.194297542,4fc059b245c1498b0d26e58e,
7108,0.805669595,0.194330405,4fc08d8045c1498b0d36246a,
3617,0.805630503,0.194369497,4fc04b7245c1498b0d22f96b,
2403,0.805503937,0.194496063,4fc0545745c1498b0d256caa,
15946,0.805498876,0.194501124,4fc07a3845c1498b0d309fb8,
4618,0.805495688,0.194504312,4fc0934945c1498b0d37ce44,
2865,0.805053214,0.194946786,4fc068ad45c1498b0d2b2efd,
766,0.804979129,0.195020871,4fc092e045c1498b0d37af33,
4049,0.804972855,0.195027145,4fc0612f45c1498b0d2901b0,
6766,0.804971941,0.195028059,4fc060ca45c1498b0d28e523,
16329,0.804934973,0.195065027,4fc0624745c1498b0d295b21,
6490,0.804861532,0.195138468,4fc0694e45c1498b0d2b6282,
3161,0.804836491,0.195163509,4fc085ea45c1498b0d33ed1d,
18618,0.804800921,0.195199079,4fc0474b45c1498b0d21c659,
11250,0.804772064,0.195227936,4fc056ef45c1498b0d2622cd,
5885,0.804688176,0.195311824,4fc09c1845c1498b0d3a6434,
18754,0.804658097,0.195341903,4fc0882445c1498b0d34870a,
18958,0.804572404,0.195427596,4fc0679645c1498b0d2add22,
7237,0.804377031,0.195622969,4fc09d4c45c1498b0d3ab33b,
13383,0.804370813,0.195629187,4fc0862545c1498b0d3409b2,
1637,0.804225253,0.195774747,4fc07c1a45c1498b0d3132ef,
19061,0.804222514,0.195777486,4fc0540f45c1498b0d255187,
14994,0.804176708,0.195823292,4fc083ec45c1498b0d335e9f,
11601,0.804171653,0.195828347,4fc04b7245c1498b0d22f860,
11536,0.804038443,0.195961557,4fc059b045c1498b0d26e327,
1654,0.804021071,0.195978929,4fc07d9845c1498b0d319d96,
7801,0.803958609,0.196041391,4fc0849945c1498b0d338f50,
2142,0.803931118,0.196068882,4fc0876f45c1498b0d3459d1,
2286,0.803844358,0.196155642,4fc047f945c1498b0d21fdc8,
12409,0.803788698,0.196211302,4fc0b18c45c1498b0d40a480,
17616,0.803756823,0.196243177,4fc0528345c1498b0d24e9e2,
6377,0.803660579,0.196339421,4fc07ffe45c1498b0d325a0a,
16035,0.80358186,0.19641814,4fc06af045c1498b0d2bd3fa,
7674,0.803484728,0.196515272,4fc04bb145c1498b0d230744,
17602,0.803475958,0.196524042,4fc0613145c1498b0d2904ff,
8831,0.803444052,0.196555948,4fc0912b45c1498b0d3733be,
7024,0.803381654,0.196618346,4fc04a1a45c1498b0d2294a3,
1577,0.80331643,0.19668357,4fc064bd45c1498b0d2a0d4b,
2121,0.803297949,0.196702051,4fc0660245c1498b0d2a69d8,
2556,0.803173779,0.196826221,4fc04fab45c1498b0d241e7a,
4897,0.803113491,0.196886509,4fc088ce45c1498b0d34c126,
2255,0.802968497,0.197031503,4fc09b2f45c1498b0d3a256b,
15974,0.80293572,0.19706428,4fc06d6645c1498b0d2c9a62,
11285,0.802934995,0.197065005,4fc08e2a45c1498b0d365a37,
12927,0.80292496,0.19707504,4fc05e0945c1498b0d28218b,
1077,0.802863987,0.197136013,4fc0719a45c1498b0d2df6cd,
6875,0.802839578,0.197160422,4fc0964c45c1498b0d38b8b5,
1036,0.802726273,0.197273727,4fc07f3f45c1498b0d321d04,
3334,0.802597433,0.197402567,4fc0644745c1498b0d29eb01,
9327,0.802577448,0.197422552,4fc05eb045c1498b0d2843b6,
4806,0.802558241,0.197441759,4fc0624345c1498b0d295436,
4710,0.802542205,0.197457795,4fc0584a45c1498b0d267af8,
10625,0.802403442,0.197596558,4fc097a445c1498b0d39247d,
10153,0.801981146,0.198018854,4fc08af945c1498b0d355f7e,
1506,0.801894368,0.198105632,4fc053d645c1498b0d254564,
5693,0.801882947,0.198117053,4fc05b5245c1498b0d275608,
11411,0.801830068,0.198169932,4fc07a3545c1498b0d309bbb,
4474,0.801805287,0.198194713,4fc07d1f45c1498b0d317945,
13625,0.801747343,0.198252657,4fc0980645c1498b0d393f28,
3152,0.801634499,0.198365501,4fc088cd45c1498b0d34bf59,
16447,0.801582934,0.198417066,4fc0576145c1498b0d263a98,
1325,0.801539444,0.198460556,4fc0549745c1498b0d257f4c,
13589,0.801440262,0.198559738,4fc057a545c1498b0d26577c,
18014,0.801303705,0.198696295,4fc05c7045c1498b0d27a7d8,
8978,0.801235026,0.198764974,4fc04fe245c1498b0d24277a,
15519,0.801206014,0.198793986,4fc059ec45c1498b0d26ef1f,
9925,0.801194211,0.198805789,4fc04fe445c1498b0d242afc,
11980,0.801127405,0.198872595,4fc05f8e45c1498b0d2885af,
9426,0.801020432,0.198979568,4fc0572945c1498b0d2630f8,
16875,0.801016653,0.198983347,4fc05e0645c1498b0d281c0b,
15937,0.800915525,0.199084475,4fc0795845c1498b0d30535c,
5820,0.80088313,0.19911687,4fc05a6745c1498b0d271275,
304,0.800866288,0.199133712,4fc078bc45c1498b0d302f93,
8992,0.800741486,0.199258514,4fc0558845c1498b0d25c010,
5466,0.80072478,0.19927522,4fc0635645c1498b0d29a4cc,
1025,0.800709621,0.199290379,4fc047f345c1498b0d21f38d,
4909,0.800570303,0.199429697,4fc09cc745c1498b0d3a8db3,
747,0.800512176,0.199487824,4fc0597645c1498b0d26cfb6,
13067,0.800489483,0.199510517,4fc056b145c1498b0d260ed5,
3266,0.800339344,0.199660656,4fc0b5a145c1498b0d41e0c6,
5508,0.800331475,0.199668525,4fc052ee45c1498b0d24ffaa,
2448,0.800282726,0.199717274,4fc0980445c1498b0d393c12,
18773,0.800149726,0.199850274,4fc05bf945c1498b0d2782c5,
17042,0.80013221,0.19986779,4fc07b1445c1498b0d30e450,
11552,0.800006832,0.199993168,4fc09b2f45c1498b0d3a258b,
7971,0.799997763,0.200002237,4fc05eb345c1498b0d28485f,
9888,0.799952943,0.200047057,4fc07ad145c1498b0d30cba9,
16399,0.79986481,0.20013519,4fc050d945c1498b0d247472,
12918,0.799677316,0.200322684,4fc08e5c45c1498b0d3664f2,
4460,0.799630889,0.200369111,4fc0687845c1498b0d2b229c,
8716,0.799612342,0.200387658,4fc0695345c1498b0d2b69c9,
10175,0.799600274,0.200399726,4fc098e145c1498b0d398216,
3388,0.799597318,0.200402682,4fc0af2345c1498b0d3fecbe,
6515,0.799402976,0.200597024,4fc0605a45c1498b0d28c2e7,
15608,0.799391172,0.200608828,4fc0506345c1498b0d244f93,
6081,0.799359321,0.200640679,4fc06d9745c1498b0d2caad6,
13346,0.799348028,0.200651972,4fc0474b45c1498b0d21c566,
13371,0.799321214,0.200678786,4fc0730845c1498b0d2e761e,
2109,0.799225144,0.200774856,4fc0553b45c1498b0d25a2d7,
18948,0.799159902,0.200840098,4fc05a6545c1498b0d270e2b,
8977,0.799022276,0.200977724,4fc0995645c1498b0d39a5da,
19089,0.798990003,0.201009997,4fc0506445c1498b0d2450e5,
12113,0.798983499,0.201016501,4fc047ba45c1498b0d21e306,
18668,0.798934683,0.201065317,4fc068ad45c1498b0d2b2f28,
9149,0.798815609,0.201184391,4fc07a9b45c1498b0d30bcf8,
14659,0.79876977,0.20123023,4fc0b5a345c1498b0d41e406,
17786,0.798767399,0.201232601,4fc07bde45c1498b0d312004,
12943,0.7987505,0.2012495,4fc07d2145c1498b0d317c55,
8942,0.7987201,0.2012799,4fc06d2c45c1498b0d2c8899,
13978,0.798703873,0.201296127,4fc062ab45c1498b0d297a9c,
16892,0.798603201,0.201396799,4fc0635745c1498b0d29a5a0,
13207,0.798410958,0.201589042,4fc09ab945c1498b0d3a0372,
14212,0.798391027,0.201608973,4fc0590445c1498b0d26b1de,
16249,0.798308413,0.201691587,4fc096be45c1498b0d38db22,
6919,0.798303073,0.201696927,4fc04d8745c1498b0d237fff,
18785,0.798149369,0.201850631,4fc06f7245c1498b0d2d4810,
14404,0.798137707,0.201862293,4fc05a6745c1498b0d271283,
2035,0.798086053,0.201913947,4fc0795c45c1498b0d305965,
14046,0.798081174,0.201918826,4fc05b1445c1498b0d274111,
1541,0.798035537,0.201964463,4fc0590845c1498b0d26b861,
3148,0.798032468,0.201967532,4fc05eb645c1498b0d284b2c,
16257,0.798031905,0.201968095,4fc0518e45c1498b0d249bab,
13875,0.797921078,0.202078922,4fc04b3245c1498b0d22dfe7,
14568,0.797840197,0.202159803,4fc0553b45c1498b0d25a2e1,
9400,0.797838292,0.202161708,4fc0613145c1498b0d290555,
5043,0.797812031,0.202187969,4fc0487345c1498b0d22258b,
1561,0.797764003,0.202235997,4fc083e945c1498b0d3359c5,
13971,0.79769602,0.20230398,4fc0b87845c1498b0d42aa73,
8676,0.797632782,0.202367218,4fc0597745c1498b0d26d0ba,
10389,0.797628952,0.202371048,4fc05b1445c1498b0d274069,
17867,0.797597419,0.202402581,4fc08c7645c1498b0d35d679,
11423,0.797572149,0.202427851,4fc0540e45c1498b0d25508d,
15072,0.797538832,0.202461168,4fc0659345c1498b0d2a4d77,
10548,0.7975367,0.2024633,4fc064b745c1498b0d2a04a4,
2164,0.797480167,0.202519833,4fc062a845c1498b0d297473,
10707,0.797439609,0.202560391,4fc0803b45c1498b0d326cac,
4852,0.797436642,0.202563358,4fc0594445c1498b0d26c7ac,
2373,0.797429292,0.202570708,4fc05b4e45c1498b0d275087,
12853,0.797408841,0.202591159,4fc07b6e45c1498b0d30fb84,
2330,0.797408489,0.202591511,4fc0576345c1498b0d263d82,
12986,0.797328105,0.202671895,4fc0b0b345c1498b0d40673c,
10069,0.797279776,0.202720224,4fc0502745c1498b0d243933,
14053,0.797275912,0.202724088,4fc058fd45c1498b0d26aabb,
18959,0.797275403,0.202724597,4fc09ea645c1498b0d3b11bf,
16110,0.797125438,0.202874562,4fc0594445c1498b0d26c8f5,
5587,0.797110377,0.202889623,4fc0716b45c1498b0d2de9d4,
11338,0.797088582,0.202911418,4fc05ee745c1498b0d284f93,
3518,0.797078418,0.202921582,4fc0912845c1498b0d372fc7,
1338,0.797035053,0.202964947,4fc050d645c1498b0d24708d,
1322,0.797031453,0.202968547,4fc07eda45c1498b0d320883,
11856,0.796992798,0.203007202,4fc088c745c1498b0d34b72a,
3782,0.796958515,0.203041485,4fc04fe345c1498b0d242829,
6989,0.796783969,0.203216031,4fc090ef45c1498b0d371ed0,
4752,0.796634972,0.203365028,4fc062a745c1498b0d29735e,
9009,0.796504943,0.203495057,4fc0518f45c1498b0d249c7f,
9995,0.79649971,0.20350029,4fc06af045c1498b0d2bd4e3,
15631,0.796466339,0.203533661,4fc067ce45c1498b0d2af1cc,
10078,0.796329968,0.203670032,4fc0700245c1498b0d2d73aa,
5214,0.796318231,0.203681769,4fc08af945c1498b0d355f39,
2497,0.796105147,0.203894853,4fc0460345c1498b0d216dfd,
11908,0.796093422,0.203906578,4fc0799345c1498b0d3070b6,
1078,0.796076953,0.203923047,4fc0663c45c1498b0d2a7f70,
1930,0.796059638,0.203940362,4fc0964845c1498b0d38b318,
269,0.795975242,0.204024758,4fc0b0b245c1498b0d40654e,
741,0.795862057,0.204137943,4fc0558545c1498b0d25bbd4,
8064,0.795731044,0.204268956,4fc0554845c1498b0d25b02c,
19403,0.795667847,0.204332153,4fc09a7c45c1498b0d39f261,
9645,0.795639194,0.204360806,4fc07a9b45c1498b0d30bc07,
15622,0.795616846,0.204383154,4fc0548945c1498b0d256fc5,
11232,0.795497181,0.204502819,4fc09af545c1498b0d3a1422,
11943,0.795395909,0.204604091,4fc09a8345c1498b0d39fbeb,
9421,0.795318832,0.204681168,4fc0730745c1498b0d2e759d,
7407,0.795197661,0.204802339,4fc05d5445c1498b0d27eae1,
408,0.795148007,0.204851993,4fc07acd45c1498b0d30ca7c,
9947,0.795093281,0.204906719,4fc0647d45c1498b0d29f542,
9884,0.794989148,0.205010852,4fc05e0745c1498b0d281e20,
10736,0.794942414,0.205057586,4fc05ce745c1498b0d27d13c,
8055,0.794941146,0.205058854,4fc08e5845c1498b0d365eff,
4166,0.794860459,0.205139541,4fc09d0a45c1498b0d3a9e84,
12446,0.794782137,0.205217863,4fc0b83e45c1498b0d429b44,
9453,0.794580433,0.205419567,4fc04c6245c1498b0d233be2,
7319,0.794404896,0.205595104,4fc0795945c1498b0d3054e9,
9547,0.794372483,0.205627517,4fc083ec45c1498b0d335e1c,
6256,0.794313273,0.205686727,4fc06b8e45c1498b0d2c0447,
938,0.794164364,0.205835636,4fc0663b45c1498b0d2a7cb9,
5891,0.794027277,0.205972723,4fc0746c45c1498b0d2eec41,
11294,0.79400941,0.20599059,4fc07b6d45c1498b0d30fb1d,
9873,0.793957476,0.206042524,4fc07f0b45c1498b0d320df3,
10913,0.7939299,0.2060701,4fc04ac045c1498b0d22c787,
13082,0.793919927,0.206080073,4fc062db45c1498b0d29818d,
15819,0.793892935,0.206107065,4fc083f045c1498b0d3362f4,
18142,0.793886794,0.206113206,4fc06c2e45c1498b0d2c3ac5,
279,0.793848083,0.206151917,4fc0487245c1498b0d222374,
9345,0.793758007,0.206241993,4fc0474945c1498b0d21c2f8,
18634,0.793715269,0.206284731,4fc054ff45c1498b0d2590c0,
18899,0.793711388,0.206288612,4fc0590045c1498b0d26aebd,
4183,0.793701611,0.206298389,4fc09cca45c1498b0d3a9097,
3177,0.793698915,0.206301085,4fc0812b45c1498b0d32acc6,
9161,0.793693344,0.206306656,4fc081d445c1498b0d32de28,
18261,0.79368808,0.20631192,4fc0700145c1498b0d2d721b,
6747,0.793680558,0.206319442,4fc0560145c1498b0d25de30,
14856,0.793546087,0.206453913,4fc0723745c1498b0d2e30dc,
172,0.793521287,0.206478713,4fc05b4e45c1498b0d27509a,
13072,0.793517996,0.206482004,4fc092e045c1498b0d37aef9,
13935,0.793452596,0.206547404,4fc055c445c1498b0d25cc64,
287,0.793394119,0.206605881,4fc0474a45c1498b0d21c394,
14194,0.793244612,0.206755388,4fc07acb45c1498b0d30c6f3,
11191,0.793220527,0.206779473,4fc077d045c1498b0d2fea3c,
11062,0.793055665,0.206944335,4fc088ce45c1498b0d34c0e0,
10518,0.793037379,0.206962621,4fc059ef45c1498b0d26f4ff,
17431,0.792957533,0.207042467,4fc0828445c1498b0d331240,
5271,0.792955905,0.207044095,4fc0659045c1498b0d2a47ce,
783,0.792817322,0.207182678,4fc085ea45c1498b0d33ed09,
13143,0.792741851,0.207258149,4fc05b4e45c1498b0d27509b,
1392,0.792736431,0.207263569,4fc07a6745c1498b0d30ad29,
15903,0.792576476,0.207423524,4fc04c6145c1498b0d233962,
5349,0.792560237,0.207439763,4fc056b145c1498b0d260fa4,
5853,0.792554298,0.207445702,4fc08dbd45c1498b0d363c1e,
7113,0.79254637,0.20745363,4fc08ffa45c1498b0d36d5e0,
19125,0.792503958,0.207496042,4fc0995745c1498b0d39a851,
15875,0.792437095,0.207562905,4fc07a6845c1498b0d30ade9,
5289,0.792372169,0.207627831,4fc0663d45c1498b0d2a805c,
16648,0.792310206,0.207689794,4fc0b18e45c1498b0d40a63c,
14675,0.792298902,0.207701098,4fc0613245c1498b0d2907a9,
10863,0.792157316,0.207842684,4fc05b8c45c1498b0d276757,
18924,0.792100085,0.207899915,4fc05b8d45c1498b0d276875,
8412,0.792078855,0.207921145,4fc0610045c1498b0d28f61d,
6887,0.792063342,0.207936658,4fc05a6645c1498b0d2710ff,
5792,0.792004626,0.207995374,4fc059ee45c1498b0d26f2f9,
1766,0.791870478,0.208129522,4fc06b5e45c1498b0d2bf9b1,
17809,0.791848421,0.208151579,4fc0b87545c1498b0d42a686,
17491,0.791707078,0.208292922,4fc0828545c1498b0d3313c0,
6925,0.791599908,0.208400092,4fc06b9045c1498b0d2c05ef,
1595,0.791594604,0.208405396,4fc0541245c1498b0d255606,
10916,0.791482742,0.208517258,4fc0825245c1498b0d330518,
